                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date 
                                     450                                      720                  7.1998856394826063E+001                  2.0000000000000000E-002                  1.2776291138977344E+003                  1.3492084464232383E+000                  4.2990860053375436E+003                  9.6349607739418896E+005                  1.7693993742581847E+003                 -1.0441980130285259E+001                  6.9999999999999984E-001                  2.9797635251553739E-005                  2.7997020236474879E-001                  3.4468833607861132E-003                  1.0103427409336064E-003                  9.3805276451495393E-003                  2.0850244238750358E-003                  7.1998856394826063E+001                  0.0000000000000000E+000                  5.0399199476378236E+001                  2.1453956613543212E-003                  2.0157534394889936E+001                  2.4817166010295569E-001                  7.2743521914033771E-002                  6.7538726283081796E-001                  1.5011937407428372E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.1940583163111356E+001                  1.7619296809666184E+003                  7.1934317235670349E+001                  1.7610793400074742E+003                  8.7787576778899387E+007                  7.1607132795542412E+001                  7.4726673085737566E+005                  1.1967294169396843E-006                  1.1967294169396843E-006                  0.0000000000000000E+000                  4.7877114941932066E-008                  5.0000000000000000E+001                  1.0000000000000000E+003                  4.0318908524739143E+010                                  "15140"                               "gfortran"                                 "10.2.0"                   "x86_64-linux-20.12.1"                                 "CRMATH"                               "20210312" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                       1                  7.1998856394826063E+001                  3.2478258693487647E+000                  3.6333761335106227E+000                 -9.1230306930499978E+000                  2.3160834429906196E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       2                  7.1998856394790067E+001                  3.2478258693470061E+000                  3.6333761335729040E+000                 -9.1230306926140567E+000                  2.3160834434878272E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       3                  7.1998856394754057E+001                  3.2478258693452440E+000                  3.6333761354486587E+000                 -9.1230306794843319E+000                  2.3160834584626513E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       4                  7.1998856392621605E+001                  3.2478258692409545E+000                  3.6333761455940419E+000                 -9.1230306084697261E+000                  2.3160835394568595E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       5                  7.1998856383025583E+001                  3.2478258687716433E+000                  3.6333761741855750E+000                 -9.1230304083377263E+000                  2.3160837677131880E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       6                  7.1998856359568649E+001                  3.2478258676244485E+000                  3.6333762304463435E+000                 -9.1230300145299594E+000                  2.3160842168623859E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       7                  7.1998856317985883E+001                  3.2478258655907792E+000                  3.6333763328225182E+000                 -9.1230292979301453E+000                  2.3160850341654866E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002 
                                       8                  7.1998856241217723E+001                  3.2478258618363207E+000                  3.6333765320410989E+000                 -9.1230279034701027E+000                  2.3160866245887868E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       9                  7.1998856087681389E+001                  3.2478258543274312E+000                  3.6333769304785779E+000                 -9.1230251145676906E+000                  2.3160898054181271E+000                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002 
                                      10                  7.1998855780608721E+001                  3.2478258393097392E+000                  3.6333777273548127E+000                 -9.1230195368335618E+000                  2.3160961670077764E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
