                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date 
                                       1                                     1179                  9.0426762489992052E+002                  2.0000000000000000E-002                  1.0000000000000001E-005                  1.0000000000000001E-005                  2.7871698292453122E+004                  2.3489860819144215E+007                  2.0785789187069182E+002                 -8.6572704371670444E+000                  6.9999999930121082E-001                  2.9797575677467901E-005                  2.7997020242141635E-001                  3.4468791407314212E-003                  1.0103476758594812E-003                  9.3805276319738999E-003                  2.0850244238750366E-003                  9.0426762489992052E+002                  0.0000000000000000E+000                  6.3298733739946522E+002                  2.6945033890396129E-002                  2.5316798993780358E+002                  3.1169048450212911E+000                  9.1362044686198673E-001                  8.4825074535128788E+000                  1.8854200836358048E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.0426759972160801E+002                  1.9011627285494978E+002                  9.0426742271644218E+002                  1.5791553822222323E+002                  9.9737468905110029E+005                  3.9439183106755772E+003                  3.8496082708286768E+005                  2.8437094198034471E+008                  2.8437094198034465E+008                  1.5696439579385018E-022                  1.8884448836363755E+007                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.1557600000000002E+002                                  "15140"                               "gfortran"                                 "10.2.0"                   "x86_64-linux-20.12.1"                                 "CRMATH"                               "20210312" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                       1                  9.0426762489992052E+002                  2.3177665182857141E+000                  4.4451700667343808E+000                 -1.0928749116179770E+001                  3.1943160240101665E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       2                  9.0426762489946839E+002                  2.3177656462541529E+000                  4.4451860608522304E+000                 -1.0928639465268105E+001                  3.1943817274381026E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       3                  9.0426762489883049E+002                  2.3177644162919471E+000                  4.4452183611692018E+000                 -1.0928418580562122E+001                  3.1945144021790437E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       4                  9.0426762489726684E+002                  2.3177614027035811E+000                  4.4452876416740832E+000                 -1.0927947068050207E+001                  3.1947989173042792E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       5                  9.0426762489410726E+002                  2.3177553197853369E+000                  4.4454242392418815E+000                 -1.0927026405015374E+001                  3.1953596564669868E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       6                  9.0426762488794952E+002                  2.3177434889598767E+000                  4.4456995647015747E+000                 -1.0925207308357301E+001                  3.1964889493251918E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       7                  9.0426762487530823E+002                  2.3177193000578931E+000                  4.4462665264214394E+000                 -1.0921611427020238E+001                  3.1988105936005891E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       8                  9.0426762484915650E+002                  2.3176696588881058E+000                  4.4475975653017459E+000                 -1.0913975408608595E+001                  3.2042400551723813E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       9                  9.0426762478381420E+002                  2.3175477155271031E+000                  4.4507744208446152E+000                 -1.0899715561107980E+001                  3.2170930672484128E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      10                  9.0426762462819988E+002                  2.3172662931333869E+000                  4.4539094735372400E+000                 -1.0887041994246568E+001                  3.2297403845045776E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      11                  9.0426762456049573E+002                  2.3171472098191281E+000                  4.4567194854758068E+000                 -1.0880477177527055E+001                  3.2409441473916063E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      12                  9.0426762442508766E+002                  2.3169123292976361E+000                  4.4608387266388849E+000                 -1.0873804315596008E+001                  3.2572880131297843E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      13                  9.0426762425530262E+002                  2.3166217820029344E+000                  4.4643994157636531E+000                 -1.0869293543708499E+001                  3.2713836221361587E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      14                  9.0426762415322162E+002                  2.3164486222360705E+000                  4.4683233768106456E+000                 -1.0870484924248130E+001                  3.2867563105549880E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
