                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date 
                                    1000                                      721                  7.1998856394826063E+001                  2.0000000000000000E-002                  1.8764581731197006E+003                  1.1895884959732324E+001                  1.5836779503354892E+004                  6.0502079852765275E+005                  1.0332479992372079E+002                 -9.6642445131496704E+000                  6.9999999999987217E-001                  2.9797635381262428E-005                  2.7997020236474679E-001                  3.4468833607860547E-003                  1.0103427409336040E-003                  9.3805276451494769E-003                  2.0850244238750201E-003                  7.1998856394826063E+001                  0.0000000000000000E+000                  5.0399199476377348E+001                  2.1453956622244511E-003                  2.0157534394889922E+001                  2.4817166010295347E-001                  7.2743521914033674E-002                  6.7538726283081696E-001                  1.5011937407428361E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.1998852960189851E+001                  1.0217505441954735E+002                  7.1998827166360186E+001                  9.9931098516677409E+001                  1.2387997719239513E+006                  1.9527975762457349E+003                  1.1900228317776637E+006                  1.8109034097443430E-004                  1.8109034097443428E-004                  8.1066767932807679E-070                  7.2447761351432900E-006                  5.0000000000000000E+001                  1.0000000000000000E+003                  5.9216516444042267E+010                                  "15140"                               "gfortran"                                 "10.2.0"                   "x86_64-linux-20.12.1"                                 "CRMATH"                               "20210312" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                       1                  7.1998856394826063E+001                  2.0142045729945570E+000                  4.1996704292225537E+000                 -1.0421809554711993E+001                  2.3706791034246009E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       2                  7.1998856394790067E+001                  2.0142043970782715E+000                  4.1996823560849093E+000                 -1.0421726452723615E+001                  2.3707422799975708E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       3                  7.1998856394705427E+001                  2.0142039835573748E+000                  4.1996990902489006E+000                 -1.0421609884725358E+001                  2.3708309131662966E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       4                  7.1998856394620788E+001                  2.0142035701462753E+000                  4.1997243357808687E+000                 -1.0421434103378033E+001                  2.3709646067595251E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       5                  7.1998856394450030E+001                  2.0142027364045072E+000                  4.1997580885515191E+000                 -1.0421199210687059E+001                  2.3711433202064822E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       6                  7.1998856394279258E+001                  2.0142019031087584E+000                  4.1998058269290022E+000                 -1.0420867263152132E+001                  2.3713960107539749E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       7                  7.1998856393966889E+001                  2.0142003799395214E+000                  4.1998675380494550E+000                 -1.0420438576350353E+001                  2.3717225525210637E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       8                  7.1998856393654521E+001                  2.0141988582570427E+000                  4.1999403319903381E+000                 -1.0419933563370918E+001                  2.3721075616730785E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       9                  7.1998856393229701E+001                  2.0141967911483230E+000                  4.2000241931149320E+000                 -1.0419352602148649E+001                  2.3725508864978404E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      10                  7.1998856392804882E+001                  2.0141947267734932E+000                  4.2001499215830673E+000                 -1.0418483451570117E+001                  2.3732150389882851E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      11                  7.1998856391955229E+001                  2.0141906061903900E+000                  4.2003650237745855E+000                 -1.0417001224128478E+001                  2.3743500354106990E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      12                  7.1998856390622464E+001                  2.0141841643181921E+000                  4.2006273817332191E+000                 -1.0415201014191686E+001                  2.3757323606144936E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      13                  7.1998856389289671E+001                  2.0141777488082742E+000                  4.2010202922088409E+000                 -1.0412522610021801E+001                  2.3777977553310312E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      14                  7.1998856386624112E+001                  2.0141649958327905E+000                  4.2017450058703867E+000                 -1.0407633573951387E+001                  2.3815934762312190E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      15                  7.1998856381892750E+001                  2.0141426099846100E+000                  4.2026675069303687E+000                 -1.0401495354595603E+001                  2.3864023793936897E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      16                  7.1998856377161374E+001                  2.0141205349178288E+000                  4.2039787317185722E+000                 -1.0392951792862160E+001                  2.3931872712526694E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      17                  7.1998856368365011E+001                  2.0140802847650012E+000                  4.2056677395594413E+000                 -1.0382197829787042E+001                  2.4018585063058819E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      18                  7.1998856359568677E+001                  2.0140410082577112E+000                  4.2084756828938854E+000                 -1.0365033629348330E+001                  2.4160675488020762E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      19                  7.1998856338777287E+001                  2.0139517307313679E+000                  4.2123303389127438E+000                 -1.0342448004406423E+001                  2.4352979225722660E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      20                  7.1998856317985911E+001                  2.0138669264756444E+000                  4.2176683696025226E+000                 -1.0313253867417082E+001                  2.4612942856022832E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      21                  7.1998856279601824E+001                  2.0137204262330703E+000                  4.2226406277117707E+000                 -1.0287117191445928E+001                  2.4852083892639398E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      22                  7.1998856260409781E+001                  2.0136514030518451E+000                  4.2258718243574389E+000                 -1.0271026495084298E+001                  2.5004590655519490E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      23                  7.1998856241217752E+001                  2.0135848592474961E+000                  4.2305955258677006E+000                 -1.0248599921721969E+001                  2.5223887573841952E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      24                  7.1998856202833650E+001                  2.0134583854482586E+000                  4.2366132432529060E+000                 -1.0220938347031973E+001                  2.5500365967634377E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      25                  7.1998856164449563E+001                  2.0133396154206245E+000                  4.2423587831410714E+000                 -1.0195643554493321E+001                  2.5760567972117521E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      26                  7.1998856126065476E+001                  2.0132274759683511E+000                  4.2478502567269061E+000                 -1.0172325171963781E+001                  2.6006304264742419E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      27                  7.1998856087681403E+001                  2.0131211185481921E+000                  4.2531053252507549E+000                 -1.0150683240487316E+001                  2.6239099504611385E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      28                  7.1998856049297316E+001                  2.0130198586958561E+000                  4.2581407211851348E+000                 -1.0130482941952152E+001                  2.6460249504968196E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      29                  7.1998856010913229E+001                  2.0129231347583749E+000                  4.2629719180148919E+000                 -1.0111536090990903E+001                  2.6670864815198545E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      30                  7.1998855972529142E+001                  2.0128304792621026E+000                  4.2676130410516162E+000                 -1.0093688465116964E+001                  2.6871904408235934E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      31                  7.1998855934145055E+001                  2.0127414985216152E+000                  4.2742904150116043E+000                 -1.0069035799146000E+001                  2.7157249372150361E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      32                  7.1998855857376896E+001                  2.0125732081636105E+000                  4.2805190268917750E+000                 -1.0045561978518940E+001                  2.7425399344558019E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      33                  7.1998855818992809E+001                  2.0124934220057860E+000                  4.2845171250796943E+000                 -1.0031016509079315E+001                  2.7595510888693866E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      34                  7.1998855780608721E+001                  2.0124162219592789E+000                  4.2883790038036853E+000                 -1.0017100524405311E+001                  2.7759323893678567E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      35                  7.1998855742224634E+001                  2.0123414171388232E+000                  4.2921129757220333E+000                 -1.0003757581915664E+001                  2.7917288761304522E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      36                  7.1998855703840547E+001                  2.0122688386840570E+000                  4.2975217249793314E+000                 -9.9849381160716479E+000                  2.8144106762928010E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      37                  7.1998855627072388E+001                  2.0121297359208570E+000                  4.3043076874332273E+000                 -9.9611197006320467E+000                  2.8429557020606415E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      38                  7.1998855550304228E+001                  2.0119979334046691E+000                  4.3091140955271285E+000                 -9.9441412938291300E+000                  2.8632209785074236E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      39                  7.1998855511920141E+001                  2.0119345160473965E+000                  4.3122230563873583E+000                 -9.9334042549248842E+000                  2.8762316623116679E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      40                  7.1998855473536054E+001                  2.0118726205480915E+000                  4.3167508482235455E+000                 -9.9180782177053839E+000                  2.8950553209460725E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      41                  7.1998855396767894E+001                  2.0117530469703997E+000                  4.3224836080883682E+000                 -9.8984690654255569E+000                  2.9189735614610965E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      42                  7.1998855319999720E+001                  2.0116386598799294E+000                  4.3279329499031114E+000                 -9.8799405317446141E+000                  2.9416662927628323E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      43                  7.1998855243231560E+001                  2.0115289654430533E+000                  4.3331253722193939E+000                 -9.8623780505077754E+000                  2.9632532000546621E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      44                  7.1998855166463386E+001                  2.0114235401535820E+000                  4.3380845597411959E+000                 -9.8456892895621060E+000                  2.9838372443900143E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      45                  7.1998855089695226E+001                  2.0113220166808157E+000                  4.3428318361856242E+000                 -9.8297997310167418E+000                  3.0035076407080950E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      46                  7.1998855012927066E+001                  2.0112240730706890E+000                  4.3473863337656518E+000                 -9.8146480088777626E+000                  3.0223422013297800E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      47                  7.1998854936158907E+001                  2.0111294246712541E+000                  4.3517651842789764E+000                 -9.8001825910975295E+000                  3.0404092004716627E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      48                  7.1998854859390747E+001                  2.0110378179710575E+000                  4.3580770077761262E+000                 -9.7799540534898277E+000                  3.0661952440911282E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      49                  7.1998854705854399E+001                  2.0108627814619764E+000                  4.3639923821891395E+000                 -9.7604860092330821E+000                  3.0905738740118660E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      50                  7.1998854629086239E+001                  2.0107790249055824E+000                  4.3678012546525355E+000                 -9.7483415363525872E+000                  3.1061095364881495E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      51                  7.1998854552318079E+001                  2.0106975315472178E+000                  4.3733261987473844E+000                 -9.7312320318561341E+000                  3.1284345640366165E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      52                  7.1998854398781745E+001                  2.0105407120126411E+000                  4.3785536265424314E+000                 -9.7147068629842881E+000                  3.1496978110069409E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      53                  7.1998854322013585E+001                  2.0104651691294904E+000                  4.3819348510136695E+000                 -9.7043211091546677E+000                  3.1633254497381014E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      54                  7.1998854245245411E+001                  2.0103913733014074E+000                  4.3868601862831742E+000                 -9.6895921067180844E+000                  3.1830102705388357E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      55                  7.1998854091709092E+001                  2.0102485964995478E+000                  4.3931052310709813E+000                 -9.6709088443438720E+000                  3.2079731595454355E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      56                  7.1998853938172743E+001                  2.0101116995094910E+000                  4.3990534296594985E+000                 -9.6534556064552053E+000                  3.2316078455898753E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      57                  7.1998853784636424E+001                  2.0099800729747321E+000                  4.4047367497539884E+000                 -9.6371211779160326E+000                  3.2540489246854745E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      58                  7.1998853631100076E+001                  2.0098531919194751E+000                  4.4101823061910421E+000                 -9.6218097004358238E+000                  3.2754115171828322E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      59                  7.1998853477563742E+001                  2.0097306006580271E+000                  4.4154125446635266E+000                 -9.6074328773671844E+000                  3.2957948538472572E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      60                  7.1998853324027408E+001                  2.0096119023233157E+000                  4.4229403524133657E+000                 -9.5877700866231859E+000                  3.3247116969577379E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      61                  7.1998853016954740E+001                  2.0093847429901830E+000                  4.4299856551378962E+000                 -9.5691385478443127E+000                  3.3518778070905588E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      62                  7.1998852863418406E+001                  2.0092758065376399E+000                  4.4345146632952170E+000                 -9.5577488335056593E+000                  3.3691051207039724E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      63                  7.1998852709882073E+001                  2.0091696110135069E+000                  4.4410743328112448E+000                 -9.5420224049304974E+000                  3.3937522625537664E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      64                  7.1998852402809391E+001                  2.0089645530530502E+000                  4.4472760110044964E+000                 -9.5270332745348245E+000                  3.4171183543481725E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      65                  7.1998852249273071E+001                  2.0088653982275835E+000                  4.4512844992235596E+000                 -9.5178173813663207E+000                  3.4320387120558102E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      66                  7.1998852095736723E+001                  2.0087682595018874E+000                  4.4571213724233703E+000                 -9.5050497477501406E+000                  3.4535187933640716E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      67                  7.1998851788664055E+001                  2.0085794239757231E+000                  4.4645264478022160E+000                 -9.4892515068108985E+000                  3.4806456938933099E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      68                  7.1998851481591387E+001                  2.0083971006634367E+000                  4.4715785481756853E+000                 -9.4749786402563672E+000                  3.5062190194751039E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      69                  7.1998851174518720E+001                  2.0082204530421257E+000                  4.4783090983574789E+000                 -9.4620469054200473E+000                  3.5304080914125411E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      70                  7.1998850867446052E+001                  2.0080487814087538E+000                  4.4847431848907933E+000                 -9.4502869352689256E+000                  3.5533559949577755E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      71                  7.1998850560373370E+001                  2.0078815002610173E+000                  4.4893713210544464E+000                 -9.4420192777698055E+000                  3.5698295435718190E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      72                  7.1998850406837050E+001                  2.0077993661638613E+000                  4.4923863608062735E+000                 -9.4368916893995802E+000                  3.5804826498241202E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      73                  7.1998850253300702E+001                  2.0077181502894828E+000                  4.4968068587827865E+000                 -9.4297279843105120E+000                  3.5959992060096644E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      74                  7.1998849946228034E+001                  2.0075582427710543E+000                  4.5024713299101524E+000                 -9.4206866835100076E+000                  3.6158901365282166E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      75                  7.1998849639155367E+001                  2.0074014584529731E+000                  4.5079121738733958E+000                 -9.4123366365768728E+000                  3.6349367006291509E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      76                  7.1998849332082699E+001                  2.0072474946260219E+000                  4.5131428502121205E+000                 -9.4045806541876491E+000                  3.6532082845398914E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      77                  7.1998849025010031E+001                  2.0070960964096316E+000                  4.5181754640362222E+000                 -9.3973321172863145E+000                  3.6707660628132568E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      78                  7.1998848717937364E+001                  2.0069470495293600E+000                  4.5230210814440843E+000                 -9.3905142146691176E+000                  3.6876642433969558E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      79                  7.1998848410864682E+001                  2.0068001741939390E+000                  4.5300041639924045E+000                 -9.3813257223957613E+000                  3.7118710440265787E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      80                  7.1998847796719346E+001                  2.0065121409041642E+000                  4.5386870198073508E+000                 -9.3693801818784976E+000                  3.7422587985177369E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      81                  7.1998847182574011E+001                  2.0062313711301849E+000                  4.5447804658685307E+000                 -9.3605496763652951E+000                  3.7637851306984911E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      82                  7.1998846875501343E+001                  2.0060936128554920E+000                  4.5487002964155208E+000                 -9.3550565564563932E+000                  3.7775824331765926E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      83                  7.1998846568428661E+001                  2.0059574572749623E+000                  4.5543765717254105E+000                 -9.3472864626085244E+000                  3.7975141947001672E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      84                  7.1998845954283325E+001                  2.0056896013117527E+000                  4.5614909812788831E+000                 -9.3366569803001553E+000                  3.8228026607378198E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      85                  7.1998845340137990E+001                  2.0054277429712264E+000                  4.5681842294477617E+000                 -9.3261567435273118E+000                  3.8467554234194750E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      86                  7.1998844725992640E+001                  2.0051716821961167E+000                  4.5744978308684274E+000                 -9.3157442268422610E+000                  3.8695081007717640E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      87                  7.1998844111847305E+001                  2.0049212499312987E+000                  4.5804687772741017E+000                 -9.3054031321416559E+000                  3.8911765723957226E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      88                  7.1998843497701969E+001                  2.0046762915662470E+000                  4.5861297845881328E+000                 -9.2951311108159533E+000                  3.9118606349317098E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
